"name","match_id","date","rank","round","match_minutes","sets","tournament","total_pts","winner","hand","avg_odds","max_odds","birthday","max(year)","experience"
"Rafael Nadal","m_2009_A_123",2009-01-28,1,"Quarterfinals",146,3,"Australian Open",105,TRUE,"L",NA,NA,1986-06-03,2009,97
"Rafael Nadal","m_2009_A_125",2009-01-30,1,"Semifinals",310,3,"Australian Open",193,TRUE,"L",NA,NA,1986-06-03,2009,98
"Rafael Nadal","m_2009_A_126",2009-01-02,1,"The Final",259,3,"Australian Open",173,TRUE,"L",NA,NA,1986-06-03,2009,99
"Rafael Nadal","m_2009_A_63",2009-01-20,1,"1st Round",76,3,"Australian Open",83,TRUE,"L",NA,NA,1986-06-03,2009,100
"Rafael Nadal","m_2009_A_89",2009-01-22,1,"2nd Round",96,3,"Australian Open",83,TRUE,"L",NA,NA,1986-06-03,2009,101
"Rafael Nadal","m_2009_F_101",2009-05-29,1,"3rd Round",111,3,"French Open",88,TRUE,"L",NA,NA,1986-06-03,2009,102
"Rafael Nadal","m_2009_F_114",2009-05-31,1,"4th Round",210,1,"French Open",128,FALSE,"L",NA,NA,1986-06-03,2009,103
"Rafael Nadal","m_2009_F_25",2009-05-25,1,"1st Round",143,3,"French Open",99,TRUE,"L",NA,NA,1986-06-03,2009,104
"Rafael Nadal","m_2009_F_76",2009-05-27,1,"2nd Round",137,3,"French Open",95,TRUE,"L",NA,NA,1986-06-03,2009,105
"Rafael Nadal","m_2009_U_105",2009-06-09,3,"3rd Round",159,3,"US Open",113,TRUE,"L",NA,NA,1986-06-03,2009,106
"Rafael Nadal","m_2009_U_119",2009-09-09,3,"4th Round",165,3,"US Open",124,TRUE,"L",NA,NA,1986-06-03,2009,107
"Rafael Nadal","m_2009_U_123",2009-12-09,3,"Quarterfinals",157,3,"US Open",113,TRUE,"L",NA,NA,1986-06-03,2009,108
"Rafael Nadal","m_2009_U_124",2009-09-13,3,"Semifinals",140,0,"US Open",75,FALSE,"L",NA,NA,1986-06-03,2009,109
"Rafael Nadal","m_2009_U_57",2009-02-09,3,"1st Round",101,3,"US Open",86,TRUE,"L",NA,NA,1986-06-03,2009,110
"Rafael Nadal","m_2009_U_95",2009-05-09,3,"2nd Round",179,3,"US Open",125,TRUE,"L",NA,NA,1986-06-03,2009,111
"Rafael Nadal","m_2010_A_10",2010-01-18,2,"1st Round",154,3,"Australian Open",113,TRUE,"L",NA,NA,1986-06-03,2010,112
"Rafael Nadal","m_2010_A_102",2010-01-22,2,"3rd Round",210,3,"Australian Open",137,TRUE,"L",NA,NA,1986-06-03,2010,113
"Rafael Nadal","m_2010_A_113",2010-01-24,2,"4th Round",156,3,"Australian Open",107,TRUE,"L",NA,NA,1986-06-03,2010,114
"Rafael Nadal","m_2010_A_121",2010-01-26,2,"Quarterfinals",150,0,"Australian Open",75,FALSE,"L",NA,NA,1986-06-03,2010,115
"Rafael Nadal","m_2010_A_69",2010-01-20,2,"2nd Round",113,3,"Australian Open",89,TRUE,"L",NA,NA,1986-06-03,2010,116
"Rafael Nadal","m_2010_F_111",2010-05-29,2,"3rd Round",148,3,"French Open",105,TRUE,"L",1.01,1.02,1986-06-03,2010,117
"Rafael Nadal","m_2010_F_118",2010-05-31,2,"4th Round",153,3,"French Open",109,TRUE,"L",1.01,1.03,1986-06-03,2010,118
"Rafael Nadal","m_2010_F_123",2010-02-06,2,"Quarterfinals",155,3,"French Open",117,TRUE,"L",1.05,1.11,1986-06-03,2010,119
"Rafael Nadal","m_2010_F_125",2010-04-06,2,"Semifinals",129,3,"French Open",108,TRUE,"L",1.03,1.05,1986-06-03,2010,120
"Rafael Nadal","m_2010_F_126",2010-06-06,2,"The Final",138,3,"French Open",100,TRUE,"L",1.26,1.35,1986-06-03,2010,121
"Rafael Nadal","m_2010_F_60",2010-05-25,2,"1st Round",143,3,"French Open",102,TRUE,"L",1.01,1.01,1986-06-03,2010,122
"Rafael Nadal","m_2010_F_84",2010-05-28,2,"2nd Round",105,3,"French Open",93,TRUE,"L",1.01,1.01,1986-06-03,2010,123
"Rafael Nadal","m_2010_L_107",2010-06-26,1,"3rd Round",225,3,"Wimbledon",165,TRUE,"L",1.05,1.1,1986-06-03,2010,124
"Rafael Nadal","m_2010_L_119",2010-06-28,1,"4th Round",121,3,"Wimbledon",99,TRUE,"L",1.12,1.2,1986-06-03,2010,125
"Rafael Nadal","m_2010_L_122",2010-06-30,1,"Quarterfinals",163,3,"Wimbledon",121,TRUE,"L",1.62,1.72,1986-06-03,2010,126
"Rafael Nadal","m_2010_L_125",2010-02-07,1,"Semifinals",142,3,"Wimbledon",98,TRUE,"L",1.57,1.67,1986-06-03,2010,127
"Rafael Nadal","m_2010_L_126",2010-04-07,1,"The Final",133,3,"Wimbledon",93,TRUE,"L",1.31,1.36,1986-06-03,2010,128
"Rafael Nadal","m_2010_L_48",2010-06-22,1,"1st Round",125,3,"Wimbledon",102,TRUE,"L",1.02,1.05,1986-06-03,2010,129
"Rafael Nadal","m_2010_L_92",2010-06-24,1,"2nd Round",142,3,"Wimbledon",123,TRUE,"L",1.02,1.04,1986-06-03,2010,130
"Rafael Nadal","m_2010_U_108",2010-05-09,1,"3rd Round",119,3,"US Open",98,TRUE,"L",1.07,1.11,1986-06-03,2010,131
"Rafael Nadal","m_2010_U_119",2010-08-09,1,"4th Round",128,3,"US Open",104,TRUE,"L",1.04,1.06,1986-06-03,2010,132
"Rafael Nadal","m_2010_U_123",2010-10-09,1,"Quarterfinals",142,3,"US Open",102,TRUE,"L",1.08,1.13,1986-06-03,2010,133
"Rafael Nadal","m_2010_U_124",2010-11-09,1,"Semifinals",133,3,"US Open",94,TRUE,"L",1.06,1.11,1986-06-03,2010,134
"Rafael Nadal","m_2010_U_126",2010-12-09,1,"The Final",223,3,"US Open",136,TRUE,"L",1.35,1.4,1986-06-03,2010,135
"Rafael Nadal","m_2010_U_45",2010-01-09,1,"1st Round",177,3,"US Open",121,TRUE,"L",1.01,1.02,1986-06-03,2010,136
"Rafael Nadal","m_2010_U_95",2010-04-09,1,"2nd Round",164,3,"US Open",113,TRUE,"L",1.06,1.08,1986-06-03,2010,137
"Rafael Nadal","m_2011_A_111",2011-01-22,1,"3rd Round",150,3,"Australian Open",108,TRUE,"L",1.01,1.03,1986-06-03,2011,138
"Rafael Nadal","m_2011_A_119",2011-01-24,1,"4th Round",151,3,"Australian Open",103,TRUE,"L",1.09,1.13,1986-06-03,2011,139
"Rafael Nadal","m_2011_A_123",2011-01-26,1,"Quarterfinals",153,0,"Australian Open",75,FALSE,"L",1.1,1.16,1986-06-03,2011,140
"Rafael Nadal","m_2011_A_40",2011-01-18,1,"1st Round",47,1,"Australian Open",49,TRUE,"L",1.01,1.01,1986-06-03,2011,141
"Rafael Nadal","m_2011_A_82",2011-01-20,1,"2nd Round",102,3,"Australian Open",90,TRUE,"L",1.01,1.02,1986-06-03,2011,142
"Rafael Nadal","m_2011_F_105",2011-05-28,1,"3rd Round",101,3,"French Open",84,TRUE,"L",1.01,1.01,1986-06-03,2011,143
"Rafael Nadal","m_2011_F_116",2011-05-30,1,"4th Round",146,3,"French Open",106,TRUE,"L",1.02,1.04,1986-06-03,2011,144
"Rafael Nadal","m_2011_F_123",2011-01-06,1,"Quarterfinals",155,3,"French Open",102,TRUE,"L",1.31,1.36,1986-06-03,2011,145
"Rafael Nadal","m_2011_F_124",2011-03-06,1,"Semifinals",197,3,"French Open",121,TRUE,"L",1.14,1.2,1986-06-03,2011,146
"Rafael Nadal","m_2011_F_126",2011-05-06,1,"The Final",220,3,"French Open",143,TRUE,"L",2.99,3.37,1986-06-03,2011,147
"Rafael Nadal","m_2011_F_56",2011-05-24,1,"1st Round",241,3,"French Open",163,TRUE,"L",1.01,1.02,1986-06-03,2011,148
"Rafael Nadal","m_2011_F_89",2011-05-26,1,"2nd Round",198,3,"French Open",129,TRUE,"L",1.01,1.02,1986-06-03,2011,149
"Rafael Nadal","m_2011_L_100",2011-06-25,1,"3rd Round",144,3,"Wimbledon",101,TRUE,"L",1.02,1.05,1986-06-03,2011,150
"Rafael Nadal","m_2011_L_117",2011-06-27,1,"4th Round",232,3,"Wimbledon",138,TRUE,"L",1.2,1.3,1986-06-03,2011,151
"Rafael Nadal","m_2011_L_122",2011-06-29,1,"Quarterfinals",173,3,"Wimbledon",126,TRUE,"L",1.16,1.2,1986-06-03,2011,152
"Rafael Nadal","m_2011_L_125",2011-01-07,1,"Semifinals",179,3,"Wimbledon",118,TRUE,"L",1.52,1.6,1986-06-03,2011,153
"Rafael Nadal","m_2011_L_126",2011-02-07,1,"The Final",148,1,"Wimbledon",82,FALSE,"L",1.65,1.75,1986-06-03,2011,154
"Rafael Nadal","m_2011_L_68",2011-06-22,1,"2nd Round",127,3,"Wimbledon",104,TRUE,"L",1.01,1.01,1986-06-03,2011,155
"Rafael Nadal","m_2011_L_9",2011-06-20,1,"1st Round",118,3,"Wimbledon",90,TRUE,"L",1.01,1.01,1986-06-03,2011,156
"Rafael Nadal","m_2011_U_104",2011-04-09,2,"3rd Round",159,3,"US Open",109,TRUE,"L",1.07,1.1,1986-06-03,2011,157
"Rafael Nadal","m_2011_U_118",2011-08-09,2,"4th Round",128,3,"US Open",100,TRUE,"L",1.05,1.08,1986-06-03,2011,158
"Rafael Nadal","m_2011_U_123",2011-09-09,2,"Quarterfinals",113,3,"US Open",84,TRUE,"L",1.21,1.25,1986-06-03,2011,159
"Rafael Nadal","m_2011_U_125",2011-10-09,2,"Semifinals",204,3,"US Open",126,TRUE,"L",1.4,1.45,1986-06-03,2011,160
"Rafael Nadal","m_2011_U_126",2011-12-09,2,"The Final",250,1,"US Open",122,FALSE,"L",2.4,2.66,1986-06-03,2011,161
"Rafael Nadal","m_2011_U_47",2011-08-31,2,"1st Round",169,3,"US Open",119,TRUE,"L",1.02,1.03,1986-06-03,2011,162
"Rafael Nadal","m_2011_U_91",2011-02-09,2,"2nd Round",81,2,"US Open",69,TRUE,"L",1.02,1.04,1986-06-03,2011,163
"Rafael Nadal","m_2012_A_112",2012-01-22,2,"4th Round",145,3,"Australian Open",105,TRUE,"L",1.05,1.08,1986-06-03,2012,164
"Rafael Nadal","m_2012_A_121",2012-01-24,2,"Quarterfinals",256,3,"Australian Open",157,TRUE,"L",1.22,1.25,1986-06-03,2012,165
"Rafael Nadal","m_2012_A_124",2012-01-26,2,"Semifinals",222,3,"Australian Open",146,TRUE,"L",2.33,2.75,1986-06-03,2012,166
"Rafael Nadal","m_2012_A_126",2012-01-29,2,"The Final",353,2,"Australian Open",176,FALSE,"L",2.21,2.37,1986-06-03,2012,167
"Rafael Nadal","m_2012_A_26",2012-01-16,2,"1st Round",106,3,"Australian Open",88,TRUE,"L",1.01,1.02,1986-06-03,2012,168
"Rafael Nadal","m_2012_A_71",2012-01-18,2,"2nd Round",149,3,"Australian Open",96,TRUE,"L",1.02,1.03,1986-06-03,2012,169
"Rafael Nadal","m_2012_A_96",2012-01-20,2,"3rd Round",115,3,"Australian Open",89,TRUE,"L",1.02,1.04,1986-06-03,2012,170
"Rafael Nadal","m_2012_F_111",2012-02-06,2,"3rd Round",136,3,"French Open",95,TRUE,"L",1.01,1.01,1986-06-03,2012,171
"Rafael Nadal","m_2012_F_118",2012-04-06,2,"4th Round",106,3,"French Open",83,TRUE,"L",1.02,1.03,1986-06-03,2012,172
"Rafael Nadal","m_2012_F_122",2012-06-06,2,"Quarterfinals",166,3,"French Open",114,TRUE,"L",1.03,1.05,1986-06-03,2012,173
"Rafael Nadal","m_2012_F_124",2012-08-06,2,"Semifinals",106,3,"French Open",83,TRUE,"L",1.07,1.1,1986-06-03,2012,174
"Rafael Nadal","m_2012_F_126",2012-10-06,2,"The Final",229,3,"French Open",125,TRUE,"L",1.27,1.31,1986-06-03,2012,175
"Rafael Nadal","m_2012_F_55",2012-05-29,2,"1st Round",118,3,"French Open",87,TRUE,"L",1.01,1.01,1986-06-03,2012,176
"Rafael Nadal","m_2012_F_86",2012-05-31,2,"2nd Round",110,3,"French Open",83,TRUE,"L",1.01,1.01,1986-06-03,2012,177
"Rafael Nadal","m_2012_L_48",2012-06-26,2,"1st Round",135,3,"Wimbledon",106,TRUE,"L",1.01,1.03,1986-06-03,2012,178
"Rafael Nadal","m_2012_L_94",2012-06-28,2,"2nd Round",198,2,"Wimbledon",137,FALSE,"L",1.01,1.01,1986-06-03,2012,179
"Rafael Nadal","m_2013_F_108",2013-01-06,4,"3rd Round",165,3,"French Open",122,TRUE,"L",1.01,1.04,1986-06-03,2013,180
"Rafael Nadal","m_2013_F_119",2013-03-06,4,"4th Round",122,3,"French Open",91,TRUE,"L",1.04,1.06,1986-06-03,2013,181
"Rafael Nadal","m_2013_F_123",2013-05-06,4,"Quarterfinals",116,3,"French Open",96,TRUE,"L",1.06,1.08,1986-06-03,2013,182
"Rafael Nadal","m_2013_F_124",2013-07-06,4,"Semifinals",277,3,"French Open",177,TRUE,"L",1.61,1.8,1986-06-03,2013,183
"Rafael Nadal","m_2013_F_126",2013-09-06,4,"The Final",136,3,"French Open",100,TRUE,"L",1.11,1.14,1986-06-03,2013,184
"Rafael Nadal","m_2013_F_27",2013-05-27,4,"1st Round",174,3,"French Open",140,TRUE,"L",1.01,1.01,1986-06-03,2013,185
"Rafael Nadal","m_2013_F_94",2013-05-31,4,"2nd Round",164,3,"French Open",113,TRUE,"L",1.01,1.01,1986-06-03,2013,186
"Rafael Nadal","m_2013_L_17",2013-06-24,5,"1st Round",175,0,"Wimbledon",113,FALSE,"L",1.01,1.02,1986-06-03,2013,187
"Rafael Nadal","m_2013_U_115",2013-03-09,2,"4th Round",192,3,"US Open",136,TRUE,"L",1.04,1.06,1986-06-03,2013,188
"Rafael Nadal","m_2013_U_12",2013-08-26,2,"1st Round",126,3,"US Open",94,TRUE,"L",1.02,1.03,1986-06-03,2013,189
"Rafael Nadal","m_2013_U_121",2013-05-09,2,"Quarterfinals",100,3,"US Open",82,TRUE,"L",1.04,1.06,1986-06-03,2013,190
"Rafael Nadal","m_2013_U_125",2013-07-09,2,"Semifinals",141,3,"US Open",102,TRUE,"L",1.05,1.08,1986-06-03,2013,191
"Rafael Nadal","m_2013_U_126",2013-09-09,2,"The Final",201,3,"US Open",121,TRUE,"L",1.67,1.78,1986-06-03,2013,192
"Rafael Nadal","m_2013_U_78",2013-08-30,2,"2nd Round",92,3,"US Open",84,TRUE,"L",1.01,1.02,1986-06-03,2013,193
"Rafael Nadal","m_2013_U_98",2013-08-31,2,"3rd Round",128,3,"US Open",90,TRUE,"L",1.03,1.05,1986-06-03,2013,194
"Rafael Nadal","m_2014_A_111",2014-01-18,1,"3rd Round",124,3,"Australian Open",107,TRUE,"L",1.11,1.2,1986-06-03,2014,195
"Rafael Nadal","m_2014_A_117",2014-01-20,1,"4th Round",197,3,"Australian Open",129,TRUE,"L",1.03,1.05,1986-06-03,2014,196
"Rafael Nadal","m_2014_A_122",2014-01-22,1,"Quarterfinals",217,3,"Australian Open",147,TRUE,"L",1.1,1.14,1986-06-03,2014,197
"Rafael Nadal","m_2014_A_125",2014-01-24,1,"Semifinals",144,3,"Australian Open",105,TRUE,"L",1.62,1.7,1986-06-03,2014,198
"Rafael Nadal","m_2014_A_126",2014-01-26,1,"The Final",141,1,"Australian Open",88,FALSE,"L",1.17,1.25,1986-06-03,2014,199
"Rafael Nadal","m_2014_A_63",2014-01-14,1,"1st Round",41,1,"Australian Open",30,TRUE,"L",1.05,1.07,1986-06-03,2014,200
"Rafael Nadal","m_2014_A_86",2014-01-16,1,"2nd Round",113,3,"Australian Open",91,TRUE,"L",1.01,1.02,1986-06-03,2014,201
"Rafael Nadal","m_2014_F_108",2014-05-31,1,"3rd Round",137,3,"French Open",104,TRUE,"L",1.01,1.02,1986-06-03,2014,202
"Rafael Nadal","m_2014_F_117",2014-02-06,1,"4th Round",93,3,"French Open",83,TRUE,"L",1.01,1.02,1986-06-03,2014,203
"Rafael Nadal","m_2014_F_123",2014-04-06,1,"Quarterfinals",154,3,"French Open",113,TRUE,"L",1.17,1.2,1986-06-03,2014,204
"Rafael Nadal","m_2014_F_125",2014-06-06,1,"Semifinals",100,3,"French Open",83,TRUE,"L",1.13,1.2,1986-06-03,2014,205
"Rafael Nadal","m_2014_F_126",2014-08-06,1,"The Final",211,3,"French Open",130,TRUE,"L",1.68,1.75,1986-06-03,2014,206
"Rafael Nadal","m_2014_F_34",2014-05-26,1,"1st Round",102,3,"French Open",91,TRUE,"L",1.01,1.01,1986-06-03,2014,207
"Rafael Nadal","m_2014_F_86",2014-05-29,1,"2nd Round",125,3,"French Open",91,TRUE,"L",1.03,1.05,1986-06-03,2014,208
"Rafael Nadal","m_2014_L_106",2014-06-28,1,"3rd Round",154,3,"Wimbledon",136,TRUE,"L",1.04,1.05,1986-06-03,2014,209
"Rafael Nadal","m_2014_L_119",2014-01-07,1,"4th Round",178,1,"Wimbledon",137,FALSE,"L",1.06,1.09,1986-06-03,2014,210
"Rafael Nadal","m_2014_L_48",2014-06-24,1,"1st Round",175,3,"Wimbledon",125,TRUE,"L",1.1,1.12,1986-06-03,2014,211
"Rafael Nadal","m_2014_L_86",2014-06-26,1,"2nd Round",164,3,"Wimbledon",129,TRUE,"L",1.08,1.1,1986-06-03,2014,212
"Rafael Nadal","m_2015_A_103",2015-01-23,3,"3rd Round",124,3,"Australian Open",97,TRUE,"L",1.1,1.12,1986-06-03,2015,213
"Rafael Nadal","m_2015_A_113",2015-01-25,3,"4th Round",126,3,"Australian Open",89,TRUE,"L",1.29,1.34,1986-06-03,2015,214
"Rafael Nadal","m_2015_A_120",2015-01-27,3,"Quarterfinals",133,0,"Australian Open",71,FALSE,"L",1.52,1.61,1986-06-03,2015,215
"Rafael Nadal","m_2015_A_15",2015-01-19,3,"1st Round",110,3,"Australian Open",91,TRUE,"L",1.14,1.18,1986-06-03,2015,216
"Rafael Nadal","m_2015_A_78",2015-01-21,3,"2nd Round",252,3,"Australian Open",158,TRUE,"L",1.02,1.04,1986-06-03,2015,217
"Rafael Nadal","m_2015_F_111",2015-05-30,7,"3rd Round",121,3,"French Open",93,TRUE,"L",1.01,1.02,1986-06-03,2015,218
"Rafael Nadal","m_2015_F_118",2015-01-06,7,"4th Round",172,3,"French Open",124,TRUE,"L",1.07,1.09,1986-06-03,2015,219
"Rafael Nadal","m_2015_F_122",2015-03-06,7,"Quarterfinals",146,0,"French Open",71,FALSE,"L",3.24,3.55,1986-06-03,2015,220
"Rafael Nadal","m_2015_F_55",2015-05-26,7,"1st Round",110,3,"French Open",96,TRUE,"L",1.01,1.01,1986-06-03,2015,221
"Rafael Nadal","m_2015_F_83",2015-05-28,7,"2nd Round",139,3,"French Open",103,TRUE,"L",1.06,1.08,1986-06-03,2015,222
"Rafael Nadal","m_2015_L_42",2015-06-30,10,"1st Round",0,3,"Wimbledon",92,TRUE,"L",1.05,1.07,1986-06-03,2015,223
"Rafael Nadal","m_2015_L_94",2015-02-07,10,"2nd Round",0,1,"Wimbledon",118,FALSE,"L",1.1,1.12,1986-06-03,2015,224
"Rafael Nadal","m_2015_U_103",2015-05-09,8,"3rd Round",0,2,"US Open",152,FALSE,"L",1.3,1.36,1986-06-03,2015,225
"Rafael Nadal","m_2015_U_31",2015-01-09,8,"1st Round",0,3,"US Open",113,TRUE,"L",1.19,1.23,1986-06-03,2015,226
"Rafael Nadal","m_2015_U_74",2015-02-09,8,"2nd Round",0,3,"US Open",123,TRUE,"L",1.04,1.05,1986-06-03,2015,227
"Rafael Nadal","m_2016_A_47",2016-01-19,5,"1st Round",281,2,"Australian Open",180,FALSE,"L",1.08,1.11,1986-06-03,2016,228
"Rafael Nadal","m_2016_F_38",2016-05-24,5,"1st Round",80,3,"French Open",87,TRUE,"L",1.01,1.01,1986-06-03,2016,229
"Rafael Nadal","m_2016_F_86",2016-05-26,5,"2nd Round",104,3,"French Open",90,TRUE,"L",1.01,1.01,1986-06-03,2016,230
"Rafael Nadal","m_2016_U_103",2016-03-09,5,"3rd Round",118,3,"US Open",92,TRUE,"L",1.08,1.1,1986-06-03,2016,231
"Rafael Nadal","m_2016_U_114",2016-04-09,5,"4th Round",246,2,"US Open",156,FALSE,"L",1.07,1.09,1986-06-03,2016,232
"Rafael Nadal","m_2016_U_13",2016-08-29,5,"1st Round",126,3,"US Open",92,TRUE,"L",1.06,1.08,1986-06-03,2016,233
"Rafael Nadal","m_2016_U_79",2016-01-09,5,"2nd Round",137,3,"US Open",96,TRUE,"L",1.06,1.08,1986-06-03,2016,234
"Rafael Nadal","m_2017_A_108",2017-01-21,9,"3rd Round",245,3,"Australian Open",173,TRUE,"L",1.32,1.37,1986-06-03,2017,235
"Rafael Nadal","m_2017_A_119",2017-01-23,9,"4th Round",175,3,"Australian Open",126,TRUE,"L",1.39,1.43,1986-06-03,2017,236
"Rafael Nadal","m_2017_A_123",2017-01-25,9,"Quarterfinals",164,3,"Australian Open",117,TRUE,"L",1.67,1.76,1986-06-03,2017,237
"Rafael Nadal","m_2017_A_125",2017-01-27,9,"Semifinals",296,3,"Australian Open",186,TRUE,"L",1.36,1.45,1986-06-03,2017,238
"Rafael Nadal","m_2017_A_126",2017-01-29,9,"The Final",217,2,"Australian Open",139,FALSE,"L",1.74,1.92,1986-06-03,2017,239
"Rafael Nadal","m_2017_A_43",2017-01-17,9,"1st Round",124,3,"Australian Open",99,TRUE,"L",1.04,1.07,1986-06-03,2017,240
"Rafael Nadal","m_2017_A_95",2017-01-19,9,"2nd Round",132,3,"Australian Open",105,TRUE,"L",1.08,1.11,1986-06-03,2017,241
"Rafael Nadal","m_2017_F_100",2017-02-06,4,"3rd Round",90,3,"French Open",82,TRUE,"L",1.01,1.02,1986-06-03,2017,242
"Rafael Nadal","m_2017_F_113",2017-04-06,4,"4th Round",110,3,"French Open",88,TRUE,"L",1.02,1.04,1986-06-03,2017,243
"Rafael Nadal","m_2017_F_121",2017-07-06,4,"Quarterfinals",51,1,"French Open",34,TRUE,"L",1.02,1.04,1986-06-03,2017,244
"Rafael Nadal","m_2017_F_125",2017-09-06,4,"Semifinals",127,3,"French Open",94,TRUE,"L",1.22,1.3,1986-06-03,2017,245
"Rafael Nadal","m_2017_F_126",2017-11-06,4,"The Final",125,3,"French Open",94,TRUE,"L",1.2,1.25,1986-06-03,2017,246
"Rafael Nadal","m_2017_F_29",2017-05-29,4,"1st Round",112,3,"French Open",91,TRUE,"L",1.02,1.02,1986-06-03,2017,247
"Rafael Nadal","m_2017_F_73",2017-05-31,4,"2nd Round",109,3,"French Open",86,TRUE,"L",1.01,1.02,1986-06-03,2017,248
"Rafael Nadal","m_2017_L_100",2017-07-07,2,"3rd Round",134,3,"Wimbledon",112,TRUE,"L",1.06,1.08,1986-06-03,2017,249
"Rafael Nadal","m_2017_L_116",2017-10-07,2,"4th Round",288,2,"Wimbledon",198,FALSE,"L",1.11,1.12,1986-06-03,2017,250
"Rafael Nadal","m_2017_L_20",2017-03-07,2,"1st Round",105,3,"Wimbledon",91,TRUE,"L",1.04,1.06,1986-06-03,2017,251
"Rafael Nadal","m_2017_L_79",2017-05-07,2,"2nd Round",131,3,"Wimbledon",107,TRUE,"L",1.05,1.08,1986-06-03,2017,252
"Rafael Nadal","m_2017_U_110",2017-02-09,1,"3rd Round",195,3,"US Open",140,TRUE,"L",1.07,1.1,1986-06-03,2017,253
"Rafael Nadal","m_2017_U_116",2017-04-09,1,"4th Round",101,3,"US Open",89,TRUE,"L",1.14,1.17,1986-06-03,2017,254
"Rafael Nadal","m_2017_U_122",2017-06-09,1,"Quarterfinals",96,3,"US Open",92,TRUE,"L",1.09,1.11,1986-06-03,2017,255
"Rafael Nadal","m_2017_U_125",2017-09-09,1,"Semifinals",150,3,"US Open",109,TRUE,"L",1.35,1.4,1986-06-03,2017,256
"Rafael Nadal","m_2017_U_126",2017-10-09,1,"The Final",147,3,"US Open",102,TRUE,"L",1.13,1.15,1986-06-03,2017,257
"Rafael Nadal","m_2017_U_32",2017-08-29,1,"1st Round",136,3,"US Open",105,TRUE,"L",1.02,1.03,1986-06-03,2017,258
"Rafael Nadal","m_2017_U_95",2017-01-09,1,"2nd Round",173,3,"US Open",126,TRUE,"L",1.01,1.03,1986-06-03,2017,259
"Rafael Nadal","m_2018_A_102",2018-01-19,1,"3rd Round",110,3,"Australian Open",95,TRUE,"L",1.03,1.05,1986-06-03,2018,260
"Rafael Nadal","m_2018_A_113",2018-01-21,1,"4th Round",231,3,"Australian Open",155,TRUE,"L",1.05,1.08,1986-06-03,2018,261
"Rafael Nadal","m_2018_A_121",2018-01-23,1,"Quarterfinals",227,2,"Australian Open",145,FALSE,"L",1.25,1.3,1986-06-03,2018,262
"Rafael Nadal","m_2018_A_28",2018-01-15,1,"1st Round",94,3,"Australian Open",86,TRUE,"L",1.01,1.02,1986-06-03,2018,263
"Rafael Nadal","m_2018_A_74",2018-01-17,1,"2nd Round",158,3,"Australian Open",113,TRUE,"L",1.03,1.05,1986-06-03,2018,264
"Rafael Nadal","m_2018_F_107",2018-02-06,1,"3rd Round",118,3,"French Open",93,TRUE,"L",1.02,1.04,1986-06-03,2018,265
"Rafael Nadal","m_2018_F_117",2018-04-06,1,"4th Round",150,3,"French Open",104,TRUE,"L",1.01,1.02,1986-06-03,2018,266
"Rafael Nadal","m_2018_F_123",2018-07-06,1,"Quarterfinals",222,3,"French Open",137,TRUE,"L",1.03,1.05,1986-06-03,2018,267
"Rafael Nadal","m_2018_F_125",2018-08-06,1,"Semifinals",134,3,"French Open",87,TRUE,"L",1.13,1.17,1986-06-03,2018,268
"Rafael Nadal","m_2018_F_126",2018-10-06,1,"The Final",162,3,"French Open",105,TRUE,"L",1.23,1.33,1986-06-03,2018,269
"Rafael Nadal","m_2018_F_55",2018-05-29,1,"1st Round",177,3,"French Open",119,TRUE,"L",1.02,1.02,1986-06-03,2018,270
"Rafael Nadal","m_2018_F_91",2018-05-31,1,"2nd Round",123,3,"French Open",94,TRUE,"L",1.01,1.02,1986-06-03,2018,271
"Rafael Nadal","m_2018_L_106",2018-07-07,1,"3rd Round",122,3,"Wimbledon",91,TRUE,"L",1.08,1.1,1986-06-03,2018,272
"Rafael Nadal","m_2018_L_117",2018-09-07,1,"4th Round",113,3,"Wimbledon",92,TRUE,"L",1.07,1.1,1986-06-03,2018,273
"Rafael Nadal","m_2018_L_122",2018-11-07,1,"Quarterfinals",288,3,"Wimbledon",177,TRUE,"L",1.37,1.43,1986-06-03,2018,274
"Rafael Nadal","m_2018_L_125",2018-07-14,1,"Semifinals",315,2,"Wimbledon",191,FALSE,"L",1.87,1.95,1986-06-03,2018,275
"Rafael Nadal","m_2018_L_50",2018-03-07,1,"1st Round",110,3,"Wimbledon",95,TRUE,"L",1.02,1.04,1986-06-03,2018,276
"Rafael Nadal","m_2018_L_79",2018-05-07,1,"2nd Round",143,3,"Wimbledon",106,TRUE,"L",1.06,1.09,1986-06-03,2018,277
"Rafael Nadal","m_2018_U_113",2018-02-09,1,"4th Round",199,3,"US Open",133,TRUE,"L",1.04,1.06,1986-06-03,2018,278
"Rafael Nadal","m_2018_U_121",2018-05-09,1,"Quarterfinals",289,3,"US Open",166,TRUE,"L",1.26,1.29,1986-06-03,2018,279
"Rafael Nadal","m_2018_U_124",2018-07-09,1,"Semifinals",121,0,"US Open",62,FALSE,"L",1.64,1.71,1986-06-03,2018,280
"Rafael Nadal","m_2018_U_31",2018-08-28,1,"1st Round",83,1,"US Open",55,TRUE,"L",1.01,1.03,1986-06-03,2018,281
"Rafael Nadal","m_2018_U_79",2018-08-30,1,"2nd Round",120,3,"US Open",87,TRUE,"L",1.02,1.03,1986-06-03,2018,282
